397,"Texas Christian University",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,93,""
398,"Folger Shakespeare",\N,0,"STC 22310",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs0822. Dark red goatskin binding, signed by Riviere &amp; Son.","collated at Quaritch by F.S. Ferguson",0,0,1,0,1,\N,\N,1,93,\N
399,"Oxford University, Bodleian Library",\N,0,"Arch. G d.45 (4)",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,91,\N
400,"Boston Public Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,91,""
401,"Henry E. Huntington Library and Art Gallery",\N,0,"69341",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Binding signed by F. Bedford.","signatures of George Steevens and William Tite (MS. note); stamp of Roxburghe arms; Daniel copy; bookplates of Frederick Locker and E.D. Church",0,0,1,0,1,\N,\N,1,91,\N
402,"Henry E. Huntington Library and Art Gallery",\N,0,"69342",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"binding signed by C. Murton","bookplate of the Bridgewater library",0,0,1,0,1,\N,\N,1,91,\N
403,"British Library",\N,0,"C.34.k.42",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,91,\N
404,"Cambridge University Trinity College",\N,0,"Capell R.22[5]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,91,\N
405,"Folger Shakespeare",\N,0,"STC 22308 Copy 2",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs82. Imperfect: wanting leaves B2-4, G4, H1. There is a variant (uncorrected duplicate line) on I3v. MS. list of characters on A1v. A few marginal MS. notes and markings. Some leaves are damaged and repaired, affecting text. Stained. Red goatskin binding.","MS. marking (of provenance?) on t.p. is stained (crossed-out?), affecting legibility; armorial bookplate of John Fitchett Marsh (motto \"prest pour mon pais\"); Richard Heber copy (without the Heber markings); Charles H. Kalbfleisch copy (Folger file)",0,0,1,0,1,\N,\N,1,91,\N
406,"Folger Shakespeare",\N,0,"STC 22308 Copy 1",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"MS. markings: underscoring. A few MS. notes. Damaged and repaired, affecting text. Cropped, affecting side-notes. Stained. Bound in half dark blue goatskin.","Charles Jennens copy; William P.A. Curzon copy; Howe family library copy",0,0,1,0,1,\N,\N,1,91,\N
407,"The National Trust",\N,0,"PET",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"lacks tp","Gilt centrepiece on both covers: crescent moon, surrounded by garter motto with earl's coronet on top. Printed slip: Earl of Egremont, Petworth. Sprinkled calf, red sprinkled edges, double gilt fillet frame, gilt centrepieces (boxed.)",0,0,1,0,1,\N,\N,1,90,""
408,"Henry E. Huntington Library and Art Gallery",\N,0,"69343",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Binding signed by Macdonald. Inlaid.","collated by John P. Kemble, 1792; Devonshire copy",0,0,1,0,1,\N,\N,1,90,\N
409,"British Library",\N,0,"Huth 46",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,90,\N
410,"Cambridge University Trinity College",\N,0,"Capell S.35[4]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,90,\N
411,"University of Illinois",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,104,""
412,"National Library of Scotland",\N,0,"Bute.514",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,104,\N
413,"Oxford University Bodleian Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,104,""
414,"Edinburgh University Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,104,""
415,"Boston Public, Main",\N,0,"G.176.35",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,104,\N
416,"Boston Public, Main",\N,0,"G.176.36",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,104,\N
417,"New York Public Library",\N,0,"*KC 1634 (Shakespeare, W. Tragedie Of King Richard The Third)",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,104,\N
418,"Yale University, Beinecke Rare Book and Manuscript Library",\N,0,"Ig 6rb 634",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Imperfect: wanting E1-4, F1; F1 supplied by negative photostat. Signatures G1 and K3 mutilated; some lower margins bled.","",0,0,1,0,1,\N,\N,1,104,""
419,"Henry E. Huntington Library and Art Gallery",\N,0,"69360",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","Devonshire copy",0,0,1,0,1,\N,\N,1,104,\N
420,"Henry E. Huntington Library and Art Gallery",\N,0,"69359",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Binding signed by F. Bedford.","bookplate of E.D. Church",0,0,1,0,1,\N,\N,1,104,\N
421,"British Library",\N,0,"C.34.k.63",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"-E2","",0,0,1,0,1,\N,\N,1,104,\N
422,"British Library",\N,0,"C.34.k.62",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,104,\N
424,"Birmingham Central Libraries",\N,0,"S344.1634",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Lightly stained; MS. ink marginalia; 65977","",0,0,1,0,1,\N,\N,1,104,\N
425,"Harvard University Houghton Library",\N,0,"STC 22321",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"White copy. H.C. Bartlett &amp; A.W. Pollard, Census, p. 97 (no. 785.)","",0,0,1,0,1,\N,\N,1,104,\N
426,"Harvard University",\N,0,"13409.328.35",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Lacks edition statement. ; Photostat facsimile reproduced from the copy in the Henry E. Huntington Library.","",0,0,1,0,1,\N,\N,1,104,\N
427,"Cambridge University Trinity College",\N,0,"Capell R.21[4]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"-T.p.","",0,0,1,0,1,\N,\N,1,104,\N
429,"Folger Shakespeare",\N,0,"STC 22321 Copy 1",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Trunk 7H4. K2 signed C2. Red goatskin binding, signed by Frank Bedford","",0,0,1,0,1,\N,\N,1,104,\N
430,"Folger Shakespeare",\N,0,"STC 22321 Copy 2",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs0900. K2 signed K2. The title leaf is stained. Trimmed, affecting some direction-lines. Half bound in dark blue goatskin.","Charles Jennens copy; William P.A. Curzon copy; Howe family library copy",0,0,1,0,1,\N,\N,1,104,\N
431,"Oxford University Bodleian Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,115,""
432,"Henry E. Huntington Library and Art Gallery",\N,0,"69606",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Binding signed by Macdonald. Inlaid.","signature and stamps of George Steevens; collated by John P. Kemble, 1804; Devonshire copy",0,0,1,0,1,\N,\N,1,115,\N
433,"Harvard University",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,115,""
434,"Folger Shakespeare",\N,0,"STC 23669",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs0900. Calf binding with the Bridgewater arms stamped in blind on both covers. MS. inscription on t.p. obliterated.","Bridgewater library copy (bookplate and property stamp on t.p.)",0,0,1,0,1,\N,\N,1,115,\N
435,"Oxford University Bodleian Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,3,""
436,"Glasgow University Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,3,""
437,"Henry E. Huntington Library and Art Gallery",\N,0,"69311",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Binding signed by C. Murton.","bookplate of the Bridgewater library",0,0,1,0,1,\N,\N,1,3,\N
438,"British Library",\N,0,"C.12.h.12",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,3,\N
439,"British Library",\N,0,"C.34.k.6",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,3,\N
440,"Harvard University Houghton Library",\N,0,"STC 22281",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Imperfect: Too closely trimmed. I2 to K4 in facsimile","",0,0,1,0,1,\N,\N,1,3,""
441,"Yale University, Beinecke Rare Book and Manuscript Library",\N,0,"Eliz 172",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Bound by F. Bedford in red goatskin, gold tooling on cover and spine, top edge gilt. Individual leaves in sheets I and K have been remargined; headings and catchwords shaved. Corners mended throughout.","The James Orchard Halliwell copy, sold by Sotheby's, 21 May 1857, lot 875. The Huth copy (with bookplate) acquired by Mr. Cochran in November 1911 prior to the public sale. Gift of Alexander S. Cochran, December 1911.",0,0,1,0,1,\N,\N,1,3,""
442,"Henry E. Huntington Library and Art Gallery",\N,0,"69310",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Binding signed by Macdonald. Inlaid, cropped at head.","Sir William Bunbury? - Sir Henry Bunbury - Payne & Foss - Devonshire copy (with the latter's initialed collation, 1827). Sir Thomas Hanmer's ownership is disputed by Arthur and Janet Freeman, 'The Library', Dec. 2001, p.350, n.5",0,0,1,0,1,\N,\N,1,2,""
443,"British Library",\N,0,"C.34.k.5*",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"imp; wanting sigs. E4, K4","",0,0,1,0,1,\N,\N,1,2,\N
444,"National Library of Scotland",\N,0,"Bute.512",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,103,\N
445,"Oxford University Bodleian Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,103,""
446,"Edinburgh University Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,103,\N
447,"New York Public Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"[CM]","",0,0,1,0,1,\N,\N,1,103,\N
448,"Henry E. Huntington Library and Art Gallery",\N,0,"69358",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Binding signed by Riviere &amp; Son. Probably a made-up copy.","bought by CSmH from Robert H. Dodd, Feb. 1916",0,0,1,0,1,\N,\N,1,103,\N
449,"British Library",\N,0,"C.34.k.52",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,103,\N
450,"Harvard University",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Imperfect","",0,0,1,0,1,\N,\N,1,103,""
451,"Victoria and Albert Museum National Art Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,103,""
452,"Cambridge University Trinity College",\N,0,"Capell T.8[5]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,103,\N
453,"Oxford University Worcester College Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,103,""
454,"Folger Shakespeare",\N,0,"STC 22320 Copy 3 Bd.w. STC 4619",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs482.9. MS. index on front paste-down. Bound with: Folger shelf-marks STC 22459b, 17642 Copy 5, 14760.2, 4993 Copy 1, 18431, 14647 Copy 2, 22286 Copy 2, 13346 Copy 1, 13334 Copy 1, 13339 Copy 2, 13322 Copy 4, 6303 Copy 2, 21416 Copy 1, and 20688 Copy 2","",0,0,1,0,1,\N,\N,1,103,\N
455,"Folger Shakespeare",\N,0,"STC 22320 Copy 4",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs135. Imperfect: wanting the title leaf and bifolium B2.3; each is supplied in facsimile. Trimmed, affecting direction-lines. H2 repaired, affecting text. Green goatskin binding, signed by Riviere &amp; Son","",0,0,1,0,1,\N,\N,1,103,\N
456,"Folger Shakespeare",\N,0,"STC 22320 Copy 2",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Trunk 7H4. L3 repaired, affecting text; trimmed, affecting some headlines. Half maroon (dark brown?) goatskin binding.","inscribed \"Thomas\" on M2v and a few other leaves; armorial bookplate of Edward Vernon Utterson (motto \"spe otii laboro\"); James Orchard Halliwell-Phillipps copy; bookplate of Warwick Castle, Shakespeare Library",0,0,1,0,1,\N,\N,1,103,\N
457,"Folger Shakespeare",\N,0,"STC 22320 Copy 1",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs0900. Slightly stained. Trimmed, affecting some direction-lines. Half bound in dark blue goatskin.","Charles Jennens copy; William P.A. Curzon copy; Howe family library copy",0,0,1,0,1,\N,\N,1,103,\N
458,"Folger Shakespeare",\N,0,"STC 22320 Copy 5",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs1467. Imperfect: wanting gatherings C, K, L, and M. A few MS. markings. Green goatskin binding.","Charles F. Gunther copy (Folger file)",0,0,1,0,1,\N,\N,1,103,\N
459,"Henry E. Huntington Library and Art Gallery",\N,0,"62043",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","bookplate of the Bridgewater library",0,0,1,0,1,\N,\N,1,114,\N
460,"British Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,114,""
461,"University of Illinois",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,9,""
462,"Oxford University Bodleian Library",\N,0,"Arch. G d.40 (5)",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,9,\N
463,"Edinburgh University Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,9,""
464,"University of Pennsylvania Van Pelt-Dietrich",\N,0,"Furness PR2810 .A1 1639",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,9,\N
465,"New York Public Library",\N,0,"*KC 1639 (Shakespeare, W. Historie Of Henry the Fourth)",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,9,\N
466,"Yale University, Beinecke Rare Book and Manuscript Library",\N,0,"Ig 6Db 639",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Imperfect: closely trimmed, with slight damage to some head and foot-lines. Book-plate of W. Vernon.","",0,0,1,0,1,\N,\N,1,9,""
467,"Henry E. Huntington Library and Art Gallery",\N,0,"69316",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","bookplate of E.D. Church",0,0,1,0,1,\N,\N,1,9,\N
468,"British Library",\N,0,"C.34.k11",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Tp. slightly mutilated","",0,0,1,0,1,\N,\N,1,9,\N
469,"Harvard University Houghton Library",\N,0,"STC 22287",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"H.C. Bartlett & A.W. Pollard, Census, p. 23 (no. 195.)","White copy.",0,0,1,0,1,\N,\N,1,9,""
470,"Guildhall Library",\N,0,"GL5264",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,9,""
471,"Henry E. Huntington Library and Art Gallery",\N,0,"69594",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","Malone - Heber - Inglis - Devonshire copy",0,0,1,0,1,\N,\N,1,113,\N
472,"Oxford University Bodleian Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,102,""
473,"Henry E. Huntington Library and Art Gallery",\N,0,"69356",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","Perkins copy; bookplates of Ives and of E.D. Church",0,0,1,0,1,\N,\N,1,102,\N
474,"British Library",\N,0,"C.34.k.51",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"tp. cropped, affecting imprint","",0,0,1,0,1,\N,\N,1,102,\N
475,"British Library",\N,0,"C.12.g.14",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Tp. cropped, affecting imprint","",0,0,1,0,1,\N,\N,1,102,\N
476,"British Library",\N,0,"C.34.k.50",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"-K4 ff.","",0,0,1,0,1,\N,\N,1,102,\N
478,"Cambridge University Trinity College",\N,0,"Capell S.34[2]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,102,\N
479,"Folger Shakespeare",\N,0,"STC 22319",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs914. Imperfect: lower margins of all leaves repaired, with parts of text, direction-lines, and imprint in facsimile; M1 lacking, supplied in facsimile. Red goatskin binding, signed Riviere &amp; Son.","Sir Thomas Phillipps copy",0,0,1,0,1,\N,\N,1,102,\N
480,"Oxford University Bodleian Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,7,""
481,"Edinburgh University Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,7,\N
482,"Yale University, Sterling Memorial Library",\N,0,"Ig 6db +622A",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,7,\N
483,"Yale University, Beinecke Rare Book and Manuscript Library",\N,0,"Ig 6Db 622",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,7,\N
484,"Henry E. Huntington Library and Art Gallery",\N,0,"69315",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"A bit of one letter on t.p. restored.","Burton - Griswold copy; bookplate of E.D. Church",0,0,1,0,1,\N,\N,1,7,\N
485,"British Library",\N,0,"C.12.g.21",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,7,\N
486,"Victoria and Albert Museum National Art Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,7,""
487,"Dartmouth College",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,6,""
488,"Oxford University Bodleian Library",\N,0,"Arch. G d.39 (2)",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,6,\N
489,"New York Public Library",\N,0,"*KC 1613 (Shakespeare, W. History Of Henrie the fourth)",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,6,\N
490,"Yale University, Beinecke Rare Book and Manuscript",\N,0,"Eliz 173",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,6,""
491,"Henry E. Huntington Library and Art Gallery",\N,0,"69313",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"T.p. and last leaf mounted on a stub.","Devonshire copy",0,0,1,0,1,\N,\N,1,6,\N
492,"Henry E. Huntington Library and Art Gallery",\N,0,"69314",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Binding signed by F. Bedford.","bookplates of Frederick Locker and E.D. Church",0,0,1,0,1,\N,\N,1,6,\N
493,"British Library",\N,0,"C.34.k.9",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,6,\N
494,"British Library",\N,0,"C.34.k.8",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Imp; -K4","",0,0,1,0,1,\N,\N,1,6,\N
495,"National Library of Scotland",\N,0,"Bute.511",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"-last line of imprint","",0,0,1,0,1,\N,\N,1,101,\N
496,"Oxford University Bodleian Library",\N,0,"Arch. G d.39 (6)",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,101,\N
497,"Edinburgh University Library",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,101,""
498,"University of Pennsylvania Van Pelt-Dietrich",\N,0,"Furness STC 22318",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"wanting leaves A4,B1,E1,G2,H4,I2-M2","",0,0,1,0,1,\N,\N,1,101,\N
499,"New York Public Library",\N,0,"*KC 1612 (Shakespeare, W. Tragedie of King Richard the third)",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,101,\N
500,"The National Trust",\N,0,"PET",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Sigs. L4-M2 cropped at foot affecting text","Gilt centrepiece on both covers: crescent moon, surrounded by garter motto with earl's coronet on top. Printed slip: Earl of Egremont, Petworth. Sprinkled calf, red sprinkled edges, double gilt fillet frame, gilt centrepieces (boxed).",0,0,1,0,1,\N,\N,1,101,\N
501,"Henry E. Huntington Library and Art Gallery",\N,0,"69357",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Binding signed by R. De Coverly. Repaired at inner margins; sig.A and M2 from another copy.","bookplates of Frederick Locker and E.D. Church",0,0,1,0,1,\N,\N,1,101,\N
502,"British Library",\N,0,"C.12.h.10",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"tp. only","",0,0,1,0,1,\N,\N,1,101,\N
503,"Harvard University",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"impr. cropt","",0,0,1,0,1,\N,\N,1,101,""
504,"Cambridge University Trinity College",\N,0,"Capell R.19[3]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","",0,0,1,0,1,\N,\N,1,101,\N
505,"Folger Shakespeare",\N,0,"STC 22318 Copy 1",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs1288. Cropped, affecting the bottom line of the imprint, headlines, direction-lines and some text. Red goatskin binding, signed by Riviere &amp; Son.","collated at Quaritch bby E. Talbot",0,0,1,0,1,\N,\N,1,101,\N
506,"Folger Shakespeare",\N,0,"STC 22318 Copy 2",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"cs0361. Imperfect: wanting gatherings B and M, which are supplied from the 1605 edition (STC 22317). Some MS. editorial notes. MS. bibliographical note signed: 'J.Q. Adams.' Pasted on the fly-leaf facing the t.p. is an etched portrait of Richard III, by Hollar, taken from Wing M2688 (More, Sir Thomas. The historie of the pitifull life ... London, 1641.). Stained. Trimmed and repaired, affecting direction-lines and some headlines. The fore-edge corners are cut at angles. Half bound in red goatskin.","armorial bookplate of John Fitchett Marsh (motto \"prest pour mon pais\"), with his autograph on front fly-leaf; inscribed on front fly-leaf: \"Willm. [William] Fillingham 1800\"",0,0,1,0,1,\N,\N,1,101,\N
507,"University of Illinois",\N,0,"[Shelfmark not available]",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"",0,0,1,0,1,\N,\N,1,38,""
508,"Haverford College Library",\N,0,"Philips 48",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"lacks blank G4; title page appears to be in facsimile [ZL]","",0,0,1,0,1,0,0,1,38,""
509,"Oxford University Bodleian Library",\N,0,"Arch. G d.39 (4)",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"G1 def.","",0,0,1,0,1,\N,\N,1,38,\N
510,"Edinburgh University Library",\N,0,"Hb.3.22",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"Fragment of leaf (C3), pasted into: The works of William Shakespeare / edited by William George Clark and John Glover. Cambridge, 1863-66. v.4, between p.630 and 631.","Halliwell-Phillipps Collection",0,0,1,0,1,\N,\N,1,38,""
511,"University of Pennsylvania Van Pelt-Dietrich",\N,0,"PR2812 .A1 1619 copy 2",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"wanting sigs. C3, D3, G1-G4; t.p. mounted","Furness, Horace Howard (bookplate) (inscription);\
Halliwell-Phillipps, J. O. (James Orchard), 1820-1889 (autograph, 2 January 1871); \
Furness, Horace Howard, Jr. (donor); \
Furness, Louise Brooks Winsor (donor)",0,0,1,0,1,0,0,1,38,""
512,"University of Texas",\N,0,"Pforz 883",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"#NAME?","",0,0,1,0,1,\N,\N,1,38,\N
513,"New York Public Library",\N,0,"*KC 1619",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"lacks blank G4","",0,0,1,0,1,0,0,1,38,""
514,"The National Trust",\N,0,"PET",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,"","Gilt centrepiece on both covers: crescent moon, surrounded by garter motto with earl's coronet on top. Printed slip: Earl of Egremont, Petworth. Sprinkled calf, red sprinkled edges, double gilt fillet frame, gilt centrepieces (boxed).",0,0,1,0,1,\N,\N,1,38,\N
515,"Yale University, Beinecke Rare Book and Manuscript",\N,0,"Eliz 176",0,0,\N,\N,\N,\N,\N,\N,0,\N,0,\N,\N,\N,"The Huth copy (with bookplate) acquired by Mr. Cochran in November 1911 prior to the public sale. Gift of Alexander S. Cochran, December 1911.",0,0,1,0,1,0,0,1,38,""
